case,aps,classes,ltl,ours_safety,ours_cosafety,ours_obligation,ours_degree,spot_safety,spot_cosafety,spot_obligation,agree,rung,ours_safety_ms,ours_cosafety_ms,ours_obl_ms,ours_deg_ms,spot_safety_ms,spot_cosafety_ms,spot_obl_ms,note
1state3ap0acc_007,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008360948413610458,0.0007890630513429642,0.0024798791855573654,0.006127171218395233,0.0005869660526514053,0.0015059486031532288,0.004373956471681595,
1state3ap0acc_007_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0009061768651008606,0.0008400529623031616,0.002301996573805809,0.006039859727025032,0.0004209578037261963,0.0016568228602409363,0.004598870873451233,
1state3ap0acc_015,1,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008100178092718124,0.0007860362529754639,0.00200001522898674,0.004998873919248581,0.0005809124559164047,0.0012030359357595444,0.003593042492866516,
1state3ap0acc_015_c,1,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008780043572187424,0.0008819624781608582,0.0019248109310865402,0.005213078111410141,0.0004330649971961975,0.0013951212167739868,0.0038549769669771194,
1state3ap0acc_022,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008610077202320099,0.0008631031960248947,0.0024780165404081345,0.0058889854699373245,0.0006421469151973724,0.0015120021998882294,0.004375819116830826,
1state3ap0acc_022_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008349306881427765,0.0008931383490562439,0.0023799948394298553,0.005927169695496559,0.00043190084397792816,0.0016479752957820892,0.004564877599477768,
1state3ap0acc_023,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008509960025548935,0.0008461065590381622,0.002435874193906784,0.006209127604961395,0.000632135197520256,0.0014510005712509155,0.0043478794395923615,
1state3ap0acc_023_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008419156074523926,0.0009210780262947083,0.002457061782479286,0.006165122613310814,0.0004291068762540817,0.0016849953681230545,0.004538102075457573,
1state3ap0acc_024,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0009920913726091385,0.000867992639541626,0.0023248139768838882,0.006112968549132347,0.0006521586328744888,0.0014510005712509155,0.0043120235204696655,
1state3ap0acc_024_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0009110663086175919,0.0008530914783477783,0.002288026735186577,0.005834037438035011,0.000433996319770813,0.0015969853848218918,0.004499917849898338,
1state3ap0acc_025,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008130446076393127,0.0008030328899621964,0.002319924533367157,0.0060282181948423386,0.0006349291652441025,0.00158604234457016,0.004598870873451233,
1state3ap0acc_025_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008039642125368118,0.0008491333574056625,0.002380926162004471,0.00592600554227829,0.0004279427230358124,0.0016400590538978577,0.004525063559412956,
1state3ap0acc_027,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008381903171539307,0.0008039642125368118,0.0022479798644781113,0.005896901711821556,0.000650063157081604,0.001427019014954567,0.00430806539952755,
1state3ap0acc_027_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0009168870747089386,0.0009019859135150909,0.0023890752345323563,0.006211921572685242,0.0004440080374479294,0.0016619451344013214,0.0046121422201395035,
1state3ap0acc_030,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0009238719940185547,0.0007979106158018112,0.0024549663066864014,0.006148824468255043,0.0006440095603466034,0.0014828983694314957,0.004322035238146782,
1state3ap0acc_030_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008109491318464279,0.0008379574865102768,0.0023918692022562027,0.006177928298711777,0.00043213367462158203,0.0017317943274974823,0.00447896309196949,
1state3ap0acc_031,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0007969792932271957,0.0008798670023679733,0.0022961758077144623,0.0059569720178842545,0.0005990732461214066,0.001508975401520729,0.004369067028164864,
1state3ap0acc_031_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008959323167800903,0.0009071081876754761,0.0023830216377973557,0.005963025614619255,0.00040605664253234863,0.001650070771574974,0.004494097083806992,
1state3ap0acc_060,2,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008610077202320099,0.0008749775588512421,0.002166023477911949,0.005391892045736313,0.00062515027821064,0.0014819670468568802,0.003971857950091362,
1state3ap0acc_060_c,2,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008610077202320099,0.000835862010717392,0.002073124051094055,0.0054871197789907455,0.0004309695214033127,0.0016218982636928558,0.004126923158764839,
1state3ap0acc_061,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0007881317287683487,0.000918051227927208,0.002419808879494667,0.005736947059631348,0.0005830079317092896,0.0015508849173784256,0.00433693639934063,
1state3ap0acc_061_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.000884057953953743,0.0009369105100631714,0.002174871042370796,0.005637062713503838,0.0003869645297527313,0.001634005457162857,0.0043639447540044785,
1state3ap0acc_063,2,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0007820781320333481,0.0008060596883296967,0.0022030435502529144,0.005173031240701675,0.0006319023668766022,0.001383945345878601,0.003963010385632515,
1state3ap0acc_063_c,2,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.000809086486697197,0.000819796696305275,0.002058921381831169,0.005424022674560547,0.00042421743273735046,0.0016170088201761246,0.004102941602468491,
1state3ap0acc_105,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008479692041873932,0.0008021015673875809,0.002278946340084076,0.005700858309864998,0.0005851034075021744,0.001591164618730545,0.0042619649320840836,
1state3ap0acc_105_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.00079302117228508,0.0008200295269489288,0.002292916178703308,0.005733920261263847,0.00039814040064811707,0.0016421545296907425,0.004594912752509117,
1state3ap0acc_107,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0007331836968660355,0.0008111819624900818,0.0023280736058950424,0.005671987310051918,0.000616069883108139,0.001443084329366684,0.004210975021123886,
1state3ap0acc_107_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008011702448129654,0.0008300412446260452,0.002278946340084076,0.005566049367189407,0.0004169996827840805,0.0016370322555303574,0.004525063559412956,
1state3ap0acc_111,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008409842848777771,0.000817934051156044,0.002312939614057541,0.0059229787439107895,0.0005881302058696747,0.0014470424503087997,0.004151836037635803,
1state3ap0acc_111_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008649658411741257,0.000851927325129509,0.002270098775625229,0.005966052412986755,0.000433996319770813,0.0015809200704097748,0.0044298358261585236,
1state3ap0acc_126,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0008440110832452774,0.0007641501724720001,0.0022228341549634933,0.006104819476604462,0.0006130430847406387,0.0014549586921930313,0.004292000085115433,
1state3ap0acc_126_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008242204785346985,0.0008430797606706619,0.002187909558415413,0.005787936970591545,0.0004291068762540817,0.0015690457075834274,0.00440794974565506,
1state3ap0acc_127,3,3,yes,1,0,1,"1,0",1,0,1,yes,S,0.0007869675755500793,0.0008249189704656601,0.002174871042370796,0.0059639569371938705,0.0005709007382392883,0.0014060642570257187,0.004186062142252922,
1state3ap0acc_127_c,3,3,yes,0,1,1,"0,1",0,1,1,yes,G,0.0008591450750827789,0.0008719507604837418,0.002137850970029831,0.005683163180947304,0.0003909226506948471,0.0016030389815568924,0.0044370535761117935,
1state3ap1acc_00258,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009578652679920197,0.0009611248970031738,0.0004169996827840805,,0.0006419140845537186,0.001711072400212288,0.0043639447540044785,
1state3ap1acc_00258_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010190997272729874,0.0010079238563776016,0.00047497451305389404,,0.0007180497050285339,0.001769978553056717,0.005576061084866524,
1state3ap1acc_00262,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008849892765283585,0.001001870259642601,0.0004039611667394638,,0.0005681067705154419,0.0017310958355665207,0.004369998350739479,
1state3ap1acc_00262_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009529758244752884,0.0010051298886537552,0.00035902485251426697,,0.000708969309926033,0.0017080456018447876,0.005370005965232849,
1state3ap1acc_00264,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009541399776935577,0.0010509975254535675,0.000308966264128685,,0.0005699694156646729,0.001661013811826706,0.004261033609509468,
1state3ap1acc_00264_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010149087756872177,0.0009262003004550934,0.0003180466592311859,,0.0007050111889839172,0.001757172867655754,0.005392124876379967,
1state3ap1acc_00266,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009660143405199051,0.0009830109775066376,0.0003310851752758026,,0.0006288755685091019,0.001869862899184227,0.0043120235204696655,
1state3ap1acc_00266_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010181684046983719,0.0009781215339899063,0.0003811437636613846,,0.0007420312613248825,0.001711072400212288,0.005298992618918419,
1state3ap1acc_00270,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008631031960248947,0.0010188668966293335,0.00038603320717811584,,0.0005760230123996735,0.0017150305211544037,0.004407018423080444,
1state3ap1acc_00270_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009979121387004852,0.0009660143405199051,0.00036694109439849854,,0.0007150229066610336,0.0017450656741857529,0.005183042958378792,
1state3ap1acc_00278,3,4,yes,0,0,0,,0,0,0,yes,-,0.000884057953953743,0.0009720679372549057,0.0003650784492492676,,0.0006030313670635223,0.001708976924419403,0.0043602194637060165,
1state3ap1acc_00278_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009729992598295212,0.000944826751947403,0.00045099295675754547,,0.0007711350917816162,0.0016889534890651703,0.005393056198954582,
1state3ap1acc_00280,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008270144462585449,0.0009771902114152908,0.00032316893339157104,,0.0006130430847406387,0.0017220154404640198,0.004324130713939667,
1state3ap1acc_00280_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010060612112283707,0.000942964106798172,0.0003641471266746521,,0.0007099006325006485,0.001735985279083252,0.005446840077638626,
1state3ap1acc_00282,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009040813893079758,0.0009799841791391373,0.0004009343683719635,,0.0005888286978006363,0.0016570556908845901,0.004255911335349083,
1state3ap1acc_00282_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.000994885340332985,0.0009569339454174042,0.00037206336855888367,,0.0007320195436477661,0.0016898848116397858,0.0052480027079582214,
1state3ap1acc_00286,3,4,yes,0,0,0,,0,0,0,yes,-,0.000941101461648941,0.0010081566870212555,0.00027404166758060455,,0.0006551854312419891,0.0018039718270301819,0.004227971658110619,
1state3ap1acc_00286_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009639188647270203,0.00100000761449337,0.00029406510293483734,,0.000742962583899498,0.0017569400370121002,0.005252892151474953,
1state3ap1acc_00296,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009338837116956711,0.0009720679372549057,0.00034598633646965027,,0.0005990732461214066,0.0017189886420965195,0.0045299530029296875,
1state3ap1acc_00296_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010300427675247192,0.0009401701390743256,0.00037997961044311523,,0.0006980262696743011,0.0016740523278713226,0.005453126505017281,
1state3ap1acc_00298,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008752103894948959,0.0009569339454174042,0.00038300640881061554,,0.0006069894880056381,0.0016649719327688217,0.00430387444794178,
1state3ap1acc_00298_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009520445019006729,0.0009541399776935577,0.00034319236874580383,,0.0007350463420152664,0.0017669517546892166,0.0052889809012413025,
1state3ap1acc_00300,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008798670023679733,0.0009660143405199051,0.00034319236874580383,,0.0006211921572685242,0.0016689300537109375,0.004230067133903503,
1state3ap1acc_00300_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010710209608078003,0.0010209623724222183,0.00033690594136714935,,0.0007399357855319977,0.0017778947949409485,0.005618901923298836,
1state3ap1acc_00302,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009599607437849045,0.0009960494935512543,0.0003511086106300354,,0.0005848705768585205,0.0016819685697555542,0.004434958100318909,
1state3ap1acc_00302_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010891817510128021,0.0010791700333356857,0.0003979075700044632,,0.0007189810276031494,0.0017099082469940186,0.005330191925168037,
1state3ap1acc_00316,3,4,yes,0,0,0,,0,0,0,yes,-,0.000910833477973938,0.000976957380771637,0.0003948807716369629,,0.0006060581654310226,0.0017399434000253677,0.004433095455169678,
1state3ap1acc_00316_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009611248970031738,0.0010009389370679855,0.00035902485251426697,,0.0007220078259706497,0.001709209755063057,0.0052729155868291855,
1state3ap1acc_00318,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008079223334789276,0.0009560026228427887,0.00027101486921310425,,0.0005729962140321732,0.0016388949006795883,0.0042719766497612,
1state3ap1acc_00318_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009951181709766388,0.000976957380771637,0.00024889595806598663,,0.0007529743015766144,0.0017529819160699844,0.005373032763600349,
1state3ap1acc_00360,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008619390428066254,0.0009920913726091385,0.00033690594136714935,,0.000551808625459671,0.0017599668353796005,0.004327157512307167,
1state3ap1acc_00360_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.001034000888466835,0.000984175130724907,0.00039814040064811707,,0.000710831955075264,0.0017720740288496017,0.005663838237524033,
1state3ap1acc_00362,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009099021553993225,0.0009969808161258698,0.0003350432962179184,,0.0006139744073152542,0.0017601996660232544,0.004324130713939667,
1state3ap1acc_00362_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009711366146802902,0.0010060612112283707,0.00033318065106868744,,0.0007748603820800781,0.001703854650259018,0.005369074642658234,
1state3ap1acc_00366,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009241048246622086,0.0009890645742416382,0.000341096892952919,,0.0006170012056827545,0.0016938429325819016,0.004214933142066002,
1state3ap1acc_00366_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.001009088009595871,0.0010100193321704865,0.0003550667315721512,,0.0007199123501777649,0.0016968697309494019,0.005465932190418243,
1state3ap1acc_00382,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009008217602968216,0.0010400544852018356,0.00027008354663848877,,0.0005939509719610214,0.001711072400212288,0.004365108907222748,
1state3ap1acc_00382_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010009389370679855,0.0009138602763414383,0.0002759043127298355,,0.0007448252290487289,0.0017320271581411362,0.005285022780299187,
1state3ap1acc_00384,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008998904377222061,0.0010069925338029861,0.0003741588443517685,,0.0006079208105802536,0.0016971025615930557,0.004251021891832352,
1state3ap1acc_00384_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010039657354354858,0.0009548384696245193,0.0003641471266746521,,0.0007390044629573822,0.0017140991985797882,0.005370937287807465,
1state3ap1acc_00386,3,4,yes,0,0,0,,0,0,0,yes,-,0.000916188582777977,0.001017935574054718,0.00040908344089984894,,0.0005881302058696747,0.001727137714624405,0.004332046955823898,
1state3ap1acc_00386_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010009389370679855,0.000998144969344139,0.00037206336855888367,,0.0007201451808214188,0.001827022060751915,0.005561858415603638,
1state3ap1acc_00390,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009199138730764389,0.0010039657354354858,0.0003708992153406143,,0.0006549526005983353,0.0017420388758182526,0.004492932930588722,
1state3ap1acc_00390_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010479707270860672,0.001041218638420105,0.00040885061025619507,,0.0006989575922489166,0.00172504223883152,0.0054140109568834305,
1state3ap1acc_00392,3,4,yes,0,0,0,,0,0,0,yes,-,0.000982079654932022,0.001032138243317604,0.0003380700945854187,,0.0006458722054958344,0.0017541460692882538,0.00458303838968277,
1state3ap1acc_00392_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.00116787850856781,0.0010048970580101013,0.00038300640881061554,,0.0007560010999441147,0.0017029233276844025,0.005712034180760384,
1state3ap1acc_00394,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009709037840366364,0.001025153324007988,0.00036903657019138336,,0.0006258487701416016,0.0017620623111724854,0.004434026777744293,
1state3ap1acc_00394_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.000998144969344139,0.0009660143405199051,0.0003878958523273468,,0.0007308553904294968,0.0016849953681230545,0.005378853529691696,
1state3ap1acc_00398,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008670613169670105,0.0009620562195777893,0.0003448221832513809,,0.0006060581654310226,0.001600012183189392,0.0041960738599300385,
1state3ap1acc_00398_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008670613169670105,0.000908970832824707,0.0003601890057325363,,0.0007238704711198807,0.0018549617379903793,0.005474081262946129,
1state3ap1acc_00406,3,4,yes,0,0,0,,0,0,0,yes,-,0.0007720664143562317,0.0009560026228427887,0.000383937731385231,,0.0006200280040502548,0.0016391277313232422,0.004284083843231201,
1state3ap1acc_00406_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.000976957380771637,0.0009569339454174042,0.0003809109330177307,,0.0007050111889839172,0.001737847924232483,0.005598878487944603,
1state3ap1acc_00408,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008409842848777771,0.0010230578482151031,0.00035599805414676666,,0.0005820766091346741,0.0016880221664905548,0.004342058673501015,
1state3ap1acc_00408_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.001017935574054718,0.0009650830179452896,0.00035902485251426697,,0.0007201451808214188,0.001735985279083252,0.005451031029224396,
1state3ap1acc_00410,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009320210665464401,0.0009611248970031738,0.0003869645297527313,,0.0005960464477539062,0.0017548445612192154,0.004283851012587547,
1state3ap1acc_00410_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010670628398656845,0.001027015969157219,0.00040605664253234863,,0.0007341150194406509,0.0016640406101942062,0.0053800176829099655,
1state3ap1acc_00414,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008600763976573944,0.0009799841791391373,0.00040302984416484833,,0.000600004568696022,0.0016940757632255554,0.004250090569257736,
1state3ap1acc_00414_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009709037840366364,0.0009490177035331726,0.00038207508623600006,,0.0007159542292356491,0.0017809215933084488,0.005239853635430336,
1state3ap1acc_00424,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008961651474237442,0.0010118819773197174,0.00033294782042503357,,0.0005648471415042877,0.0016819685697555542,0.004319008439779282,
1state3ap1acc_00424_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010991934686899185,0.001008855178952217,0.00034319236874580383,,0.0007320195436477661,0.0017229467630386353,0.005363021045923233,
1state3ap1acc_00426,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009927898645401,0.000993022695183754,0.0003390014171600342,,0.0005890615284442902,0.001737847924232483,0.004295026883482933,
1state3ap1acc_00426_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.001008855178952217,0.001001870259642601,0.0003650784492492676,,0.0007320195436477661,0.0017550773918628693,0.00522984191775322,
1state3ap1acc_00428,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009469222277402878,0.0010479707270860672,0.00034598633646965027,,0.0006109476089477539,0.0016791746020317078,0.00416906550526619,
1state3ap1acc_00428_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009399373084306717,0.000908970832824707,0.0003289896994829178,,0.0007271301001310349,0.0017150305211544037,0.005553942173719406,
1state3ap1acc_00430,3,4,yes,0,0,0,,0,0,0,yes,-,0.000867992639541626,0.0009699724614620209,0.0003520399332046509,,0.0005920883268117905,0.0018100254237651825,0.004258006811141968,
1state3ap1acc_00430_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010468065738677979,0.0009660143405199051,0.00040116719901561737,,0.0006998889148235321,0.001742970198392868,0.005318084731698036,
1state3ap1acc_00444,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008710194379091263,0.0009920913726091385,0.0003580935299396515,,0.0005960464477539062,0.0016880221664905548,0.0041460152715444565,
1state3ap1acc_00444_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.000983942300081253,0.0010360963642597198,0.0003918539732694626,,0.0007129274308681488,0.0016761478036642075,0.005217036232352257,
1state3ap1acc_00446,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009168870747089386,0.0010309740900993347,0.00023702159523963928,,0.0005939509719610214,0.0016759149730205536,0.004233093932271004,
1state3ap1acc_00446_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.000926898792386055,0.0009879004210233688,0.00028312206268310547,,0.0007611233741044998,0.0018170103430747986,0.005341833457350731,
1state3ap1acc_00488,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008849892765283585,0.0010419171303510666,0.0003150198608636856,,0.0006130430847406387,0.001735985279083252,0.004151137545704842,
1state3ap1acc_00488_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010200310498476028,0.0009350478649139404,0.0003681052476167679,,0.0007299240678548813,0.001752050593495369,0.005330191925168037,
1state3ap1acc_00490,3,4,yes,0,0,0,,0,0,0,yes,-,0.001032138243317604,0.0010828953236341476,0.0003650784492492676,,0.0005918554961681366,0.0016549602150917053,0.0042191240936517715,
1state3ap1acc_00490_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010549556463956833,0.000976957380771637,0.00033993273973464966,,0.0007299240678548813,0.0017050188034772873,0.005275942385196686,
1state3ap1acc_00494,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008579809218645096,0.0009490177035331726,0.0003641471266746521,,0.0005960464477539062,0.00172504223883152,0.004273140802979469,
1state3ap1acc_00494_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.001059146597981453,0.0009899958968162537,0.00033015385270118713,,0.0006931368261575699,0.001703854650259018,0.005267094820737839,
1state3ap1acc_00510,3,3,yes,0,0,0,,0,0,0,yes,-,0.0007848720997571945,0.0008149072527885437,0.0002491287887096405,,0.0005241017788648605,0.0016330741345882416,0.003959052264690399,
1state3ap1acc_00510_c,3,3,yes,0,0,0,,0,0,0,yes,-,0.0007450580596923828,0.0007699709385633469,0.00024889595806598663,,0.0005299225449562073,0.0017040874809026718,0.004771864041686058,
1state3ap1acc_00772,3,4,yes,0,0,0,,0,0,0,yes,-,0.000908970832824707,0.0010139774531126022,0.00031711533665657043,,0.0006048940122127533,0.0016998965293169022,0.004251953214406967,
1state3ap1acc_00772_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010540243238210678,0.0009760260581970215,0.0003371387720108032,,0.000726897269487381,0.001627020537853241,0.0054049305617809296,
1state3ap1acc_00780,2,4,yes,0,0,0,,0,0,0,yes,-,0.0008770730346441269,0.000941101461648941,0.00033690594136714935,,0.0006170012056827545,0.0017390120774507523,0.004095025360584259,
1state3ap1acc_00780_c,2,4,yes,0,0,0,,0,0,0,yes,-,0.001009088009595871,0.0009450595825910568,0.0003878958523273468,,0.0006970949470996857,0.0016668345779180527,0.005187932401895523,
1state3ap1acc_00788,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008509960025548935,0.0009611248970031738,0.0003229361027479172,,0.0006288755685091019,0.0018009450286626816,0.004281057044863701,
1state3ap1acc_00788_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0010379590094089508,0.0009709037840366364,0.00036694109439849854,,0.0007438939064741135,0.0018400605767965317,0.00527501106262207,
1state3ap1acc_00792,3,4,yes,0,0,0,,0,0,0,yes,-,0.0008749775588512421,0.0009909272193908691,0.00030687078833580017,,0.0005969777703285217,0.0017080456018447876,0.004295026883482933,
1state3ap1acc_00792_c,3,4,yes,0,0,0,,0,0,0,yes,-,0.0009960494935512543,0.0009818468242883682,0.0003478489816188812,,0.0007520429790019989,0.0017711427062749863,0.00534718856215477,
