input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
2state1ap2acc_parity_0353435695.hoa,LTL,sos2ltl.dg,0.092,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,141,16,8869,62.9,6334d705131a,TRUE,0.076,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0353435695.hoa
2state1ap2acc_parity_0353435695_c.hoa,LTL,sos2ltl.dg,0.093,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,183,18,21502,117.5,9421d33a7350,TRUE,0.124,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0353435695_c.hoa
2state1ap2acc_parity_0354844676.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0354844676.hoa
2state1ap2acc_parity_0354844676_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0354844676_c.hoa
2state1ap2acc_parity_0357503297.hoa,LTL,sos2ltl.dg,0.088,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,102,11,1583,15.5,15a57c38ecd6,TRUE,0.052,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0357503297.hoa
2state1ap2acc_parity_0357503297_c.hoa,LTL,sos2ltl.dg,0.093,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,172,18,11005,64.0,8911a8284eac,TRUE,0.075,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0357503297_c.hoa
2state1ap2acc_parity_0357582722.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 10531474 tree nodes>,339,30,10531474,31066.3,a0de6ec8dd4f,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0357582722.hoa
2state1ap2acc_parity_0357582722_c.hoa,LTL,sos2ltl.dg,0.101,<unflattened DAG: 188357737 tree nodes>,524,43,188357737,359461.3,2066f50c551f,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0357582722_c.hoa
2state1ap2acc_parity_0360849926.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0360849926.hoa
2state1ap2acc_parity_0360849926_c.hoa,DECLINED,,0.095,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0360849926_c.hoa
2state1ap2acc_parity_0361080842.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0361080842.hoa
2state1ap2acc_parity_0361080842_c.hoa,DECLINED,,0.094,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0361080842_c.hoa
2state1ap2acc_parity_0361465986.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 28348112116 tree nodes>,648,52,28348112116,43747086.6,ad827173b0dc,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0361465986.hoa
2state1ap2acc_parity_0361465986_c.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 35569846412 tree nodes>,750,62,35569846412,47426461.9,8a95f1f5a40b,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0361465986_c.hoa
2state1ap2acc_parity_0368715780.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0368715780.hoa
2state1ap2acc_parity_0407651467.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 1740582888 tree nodes>,483,41,1740582888,3603691.3,53da3fc8f14d,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0407651467.hoa
2state1ap2acc_parity_0407651467_c.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 50486363062 tree nodes>,738,61,50486363062,68409706.0,5e955542c442,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0407651467_c.hoa
2state1ap2acc_parity_0440717097.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 1066464886308 tree nodes>,924,69,1066464886308,1154182777.4,7649a3702c62,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0440717097.hoa
2state1ap2acc_parity_0440717097_c.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 342210138285 tree nodes>,736,54,342210138285,464959427.0,8e4d3716b41c,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0440717097_c.hoa
2state1ap2acc_parity_0495881612.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 42522574178 tree nodes>,646,52,42522574178,65824418.2,37cba9075f61,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0495881612.hoa
2state1ap2acc_parity_0495881612_c.hoa,LTL,sos2ltl.dg,0.101,<unflattened DAG: 21439816532 tree nodes>,648,55,21439816532,33086136.6,5c3f51395e01,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0495881612_c.hoa
2state1ap2acc_parity_0538182656.hoa,DECLINED,,0.087,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0538182656.hoa
2state1ap2acc_parity_0541081603.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0541081603.hoa
2state1ap2acc_parity_0541081603_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0541081603_c.hoa
2state1ap2acc_parity_0541081604.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0541081604.hoa
2state1ap2acc_parity_0541081604_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0541081604_c.hoa
2state1ap2acc_parity_0545426951.hoa,LTL,sos2ltl.dg,0.091,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,114,13,4787,42.0,9b577a460888,TRUE,0.063,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0545426951.hoa
2state1ap2acc_parity_0545426951_c.hoa,LTL,sos2ltl.dg,0.094,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,183,18,25583,139.8,7702eb81f08d,TRUE,0.131,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0545426951_c.hoa
2state1ap2acc_parity_0545808721.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 3156997 tree nodes>,382,33,3156997,8264.4,826678426681,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0545808721.hoa
2state1ap2acc_parity_0545808721_c.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 3513722 tree nodes>,408,36,3513722,8612.1,9aff0ef1efa8,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0545808721_c.hoa
2state1ap2acc_parity_0570982178.hoa,LTL,sos2ltl.dg,0.090,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,100,11,905,9.1,6b1ddd5774be,TRUE,0.048,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0570982178.hoa
2state1ap2acc_parity_0570982178_c.hoa,LTL,sos2ltl.dg,0.091,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,178,18,11309,63.5,f4f688399ea3,TRUE,0.075,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0570982178_c.hoa
2state1ap2acc_parity_0571753498.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 153981688 tree nodes>,468,38,153981688,329020.7,0ce094722cff,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0571753498.hoa
2state1ap2acc_parity_0571753498_c.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 45477223 tree nodes>,424,38,45477223,107257.6,39eb3e2b5289,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0571753498_c.hoa
2state1ap2acc_parity_0572212224.hoa,DECLINED,,0.087,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0572212224.hoa
2state1ap2acc_parity_0572212224_c.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0572212224_c.hoa
2state1ap2acc_parity_0574882177.hoa,LTL,sos2ltl.dg,0.094,<unflattened DAG: 264119 tree nodes>,244,20,264119,1082.5,7cc0eb3144cf,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0574882177.hoa
2state1ap2acc_parity_0574882177_c.hoa,LTL,sos2ltl.dg,0.103,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,240,22,159783,665.8,8b90a8cf76dc,TRUE,0.236,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0574882177_c.hoa
2state1ap2acc_parity_0579994816.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 265447 tree nodes>,248,20,265447,1070.4,7b548128d2fe,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0579994816.hoa
2state1ap2acc_parity_0579994816_c.hoa,LTL,sos2ltl.dg,0.100,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,238,22,157976,663.8,1b41c196ebcd,TRUE,0.231,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0579994816_c.hoa
2state1ap2acc_parity_0584926538.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 2190547638 tree nodes>,681,50,2190547638,3216663.2,85ffad13875a,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0584926538.hoa
2state1ap2acc_parity_0584926538_c.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 651137178 tree nodes>,581,44,651137178,1120718.0,c374fddd26ec,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0584926538_c.hoa
2state1ap2acc_parity_0585695318.hoa,LTL,sos2ltl.dg,0.091,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,136,14,9801,72.1,549fb2d04506,TRUE,0.087,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0585695318.hoa
2state1ap2acc_parity_0682573952.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0682573952.hoa
2state1ap2acc_parity_0682573952_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0682573952_c.hoa
2state1ap2acc_parity_0684213249.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0684213249.hoa
2state1ap2acc_parity_0684213249_c.hoa,DECLINED,,0.086,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0684213249_c.hoa
2state1ap2acc_parity_0707694609.hoa,LTL,sos2ltl.dg,0.099,<unflattened DAG: 6653824 tree nodes>,427,36,6653824,15582.7,ec5ff15b9d87,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0707694609.hoa
2state1ap2acc_parity_0708854026.hoa,DECLINED,,0.086,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0708854026.hoa
2state1ap2acc_parity_0708854026_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0708854026_c.hoa
2state1ap2acc_parity_0710149141.hoa,LTL,sos2ltl.dg,0.099,<unflattened DAG: 422823902 tree nodes>,426,44,422823902,992544.4,876fc843d4e1,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0710149141.hoa
2state1ap2acc_parity_0710149141_c.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 63502442067 tree nodes>,760,62,63502442067,83555844.8,44deba245c5e,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0710149141_c.hoa
2state1ap2acc_parity_0713198154.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 870291391 tree nodes>,470,41,870291391,1851683.8,b03d1720bd6d,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0713198154.hoa
2state1ap2acc_parity_0713198154_c.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 51302672800 tree nodes>,769,62,51302672800,66713488.7,7d1f8dcdaaed,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0713198154_c.hoa
2state1ap2acc_parity_0715295236.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 86054712 tree nodes>,378,38,86054712,227658.0,8f307f5ef265,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0715295236.hoa
2state1ap2acc_parity_0715295236_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 63762963484 tree nodes>,767,62,63762963484,83132938.0,c382c7670605,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0715295236_c.hoa
2state1ap2acc_parity_0717635593.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0717635593.hoa
2state1ap2acc_parity_0717635593_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0717635593_c.hoa
2state1ap2acc_parity_0717767747.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 955818778779 tree nodes>,881,66,955818778779,1084924834.0,3e2ceae2476c,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0717767747.hoa
2state1ap2acc_parity_0717767747_c.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 453125644749 tree nodes>,798,61,453125644749,567826622.5,4fa9e9763c70,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0717767747_c.hoa
2state1ap2acc_parity_0718865472.hoa,LTL,sos2ltl.dg,0.108,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,248,20,185127,746.5,d7d244394021,TRUE,0.143,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0718865472.hoa
2state1ap2acc_parity_0718865472_c.hoa,LTL,sos2ltl.dg,0.100,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,277,25,238300,860.3,cdea074c5680,TRUE,0.288,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0718865472_c.hoa
2state1ap2acc_parity_0719209480.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0719209480.hoa
2state1ap2acc_parity_0719209480_c.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_0719209480_c.hoa
2state1ap2acc_parity_1076404737.hoa,DECLINED,,0.087,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1076404737.hoa
2state1ap2acc_parity_1076404737_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1076404737_c.hoa
2state1ap2acc_parity_1079766528.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1079766528.hoa
2state1ap2acc_parity_1079766528_c.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1079766528_c.hoa
2state1ap2acc_parity_1079880192.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1079880192.hoa
2state1ap2acc_parity_1079880192_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1079880192_c.hoa
2state1ap2acc_parity_1082231338.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 1160343916 tree nodes>,483,41,1160343916,2402368.4,47a806f32eea,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1082231338.hoa
2state1ap2acc_parity_1082231338_c.hoa,LTL,sos2ltl.dg,0.110,<unflattened DAG: 51030569554 tree nodes>,767,62,51030569554,66532685.2,0863ac018edc,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1082231338_c.hoa
2state1ap2acc_parity_1083056266.hoa,LTL,sos2ltl.dg,0.099,<unflattened DAG: 13997360 tree nodes>,352,30,13997360,39765.2,57bc8971e3f0,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1083056266.hoa
2state1ap2acc_parity_1083056266_c.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 185036826 tree nodes>,522,43,185036826,354476.7,ca693ccfa764,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1083056266_c.hoa
2state1ap2acc_parity_1089178116.hoa,DECLINED,,0.097,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1089178116.hoa
2state1ap2acc_parity_1089178116_c.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1089178116_c.hoa
2state1ap2acc_parity_1091584292.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 76992007 tree nodes>,449,38,76992007,171474.4,2855c6a5494a,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1091584292.hoa
2state1ap2acc_parity_1091584292_c.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 121897205 tree nodes>,522,43,121897205,233519.5,0d15183889dd,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1091584292_c.hoa
2state1ap2acc_parity_1092168202.hoa,LTL,sos2ltl.dg,0.099,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,217,19,61998,285.7,aab2dcf9c0da,TRUE,0.182,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1092168202.hoa
2state1ap2acc_parity_1092168202_c.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 361712 tree nodes>,292,25,361712,1238.7,54c9b9cb2cec,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1092168202_c.hoa
2state1ap2acc_parity_1092894811.hoa,LTL,sos2ltl.dg,0.092,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,177,17,9936,56.1,2edbf2fd0d9f,TRUE,0.075,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1092894811.hoa
2state1ap2acc_parity_1093279572.hoa,DECLINED,,0.095,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1093279572.hoa
2state1ap2acc_parity_1093279572_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1093279572_c.hoa
2state1ap2acc_parity_1094757452.hoa,LTL,sos2ltl.dg,0.097,!(!(a | !a) | !(a | !(!a | !Xa)) | !(!(!a | X!(a | !a) | Xa | X(!(a | !a) U a)) …,121,13,1985,16.4,e1a72687dfac,TRUE,0.059,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1094757452.hoa
2state1ap2acc_parity_1094757452_c.hoa,LTL,sos2ltl.dg,0.090,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,183,18,10130,55.4,f566e43c6f29,TRUE,0.078,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1094757452_c.hoa
2state1ap2acc_parity_1095074899.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 4061156 tree nodes>,288,30,4061156,14101.2,83f4bbb576a1,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1095074899.hoa
2state1ap2acc_parity_1095074899_c.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 130166951 tree nodes>,520,45,130166951,250321.1,6cdf9c9797ff,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1095074899_c.hoa
2state1ap2acc_parity_1100711304.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 613705857776 tree nodes>,842,61,613705857776,728866814.5,28938eac26d7,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1100711304.hoa
2state1ap2acc_parity_1100711304_c.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 795238563010 tree nodes>,822,62,795238563010,967443507.3,211aea8fd504,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1100711304_c.hoa
2state1ap2acc_parity_1100974856.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1100974856.hoa
2state1ap2acc_parity_1100974856_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1100974856_c.hoa
2state1ap2acc_parity_1101285640.hoa,LTL,sos2ltl.dg,0.091,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,127,13,3866,30.4,2903b7c77364,TRUE,0.064,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1101285640.hoa
2state1ap2acc_parity_1101285640_c.hoa,LTL,sos2ltl.dg,0.091,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,166,17,8526,51.4,da8f5ac9aebb,TRUE,0.074,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1101285640_c.hoa
2state1ap2acc_parity_1143218698.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1143218698.hoa
2state1ap2acc_parity_1143218698_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1143218698_c.hoa
2state1ap2acc_parity_1143375873.hoa,DECLINED,,0.094,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1143375873.hoa
2state1ap2acc_parity_1143375873_c.hoa,DECLINED,,0.095,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1143375873_c.hoa
2state1ap2acc_parity_1145130400.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 21261286924 tree nodes>,625,52,21261286924,34018059.1,128f72ff0c76,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1145130400.hoa
2state1ap2acc_parity_1145130400_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 42634521908 tree nodes>,767,62,42634521908,55586078.1,615025aedd6b,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1145130400_c.hoa
2state1ap2acc_parity_1150265856.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1150265856.hoa
2state1ap2acc_parity_1150265856_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1150265856_c.hoa
2state1ap2acc_parity_1160421898.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1160421898.hoa
2state1ap2acc_parity_1160421898_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1160421898_c.hoa
2state1ap2acc_parity_1162204226.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 169843102070 tree nodes>,629,53,169843102070,270020830.0,cb1d8acf3ef1,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1162204226.hoa
2state1ap2acc_parity_1162204226_c.hoa,LTL,sos2ltl.dg,0.119,<unflattened DAG: 19927319690800 tree nodes>,1088,81,19927319690800,18315551186.4,e93a1acf3380,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1162204226_c.hoa
2state1ap2acc_parity_1163278594.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 50594756 tree nodes>,403,35,50594756,125545.3,c57821309f37,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1163278594.hoa
2state1ap2acc_parity_1163278594_c.hoa,LTL,sos2ltl.dg,0.099,<unflattened DAG: 84138265 tree nodes>,462,41,84138265,182117.5,ccdaac5145a4,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1163278594_c.hoa
2state1ap2acc_parity_1163469064.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 399672794798 tree nodes>,766,56,399672794798,521766050.7,9d7c7427461a,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1163469064.hoa
2state1ap2acc_parity_1163469064_c.hoa,LTL,sos2ltl.dg,0.110,<unflattened DAG: 1009271625988 tree nodes>,898,67,1009271625988,1123910496.6,ff8452de0049,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1163469064_c.hoa
2state1ap2acc_parity_1164845312.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1164845312.hoa
2state1ap2acc_parity_1164845312_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1164845312_c.hoa
2state1ap2acc_parity_1172351492.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1172351492.hoa
2state1ap2acc_parity_1172351492_c.hoa,DECLINED,,0.095,,,,,,,,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1172351492_c.hoa
2state1ap2acc_parity_1178851077.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 509529308024 tree nodes>,675,53,509529308024,754858234.1,053384af259b,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1178851077.hoa
2state1ap2acc_parity_1178851077_c.hoa,LTL,sos2ltl.dg,0.133,<unflattened DAG: 19608655789900 tree nodes>,1057,80,19608655789900,18551235373.6,bdcdf8d881b8,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1178851077_c.hoa
2state1ap2acc_parity_1296386980.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 42522574057 tree nodes>,639,52,42522574057,66545499.3,2df16960f296,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1296386980.hoa
2state1ap2acc_parity_1296386980_c.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 21439816653 tree nodes>,657,56,21439816653,32632902.1,93b863011825,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1296386980_c.hoa
2state1ap2acc_parity_1297172901.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 153984223 tree nodes>,463,38,153984223,332579.3,6f7f6a2aaf89,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1297172901.hoa
2state1ap2acc_parity_1297172901_c.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 45473835 tree nodes>,418,37,45473835,108789.1,05a32256d5c0,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1297172901_c.hoa
2state1ap2acc_parity_1313194541.hoa,LTL,sos2ltl.dg,0.115,<unflattened DAG: 955818790521 tree nodes>,864,66,955818790521,1106271748.3,69fa3a4e3b51,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1313194541.hoa
2state1ap2acc_parity_1313194541_c.hoa,LTL,sos2ltl.dg,0.116,<unflattened DAG: 453125630265 tree nodes>,802,60,453125630265,564994551.5,8e01cc3eedf9,SIZE,,genaut/corpus/flat_canon/det/2state1ap2acc_parity_1313194541_c.hoa
